id_fatura,filial,cidade,tipo_cliente,genero,linha_produto,preco_unitario,quantidade,imposto_5pct,total,data,hora,minuto,forma_pagamento,custo_produtos,margem_bruta_pct,lucro_bruto,avaliacao,ano,mes,dia,trimestre,semana_ano,mes_nome,dia_semana,periodo_dia,dia_util,quinzena,eh_fim_semana,data_visual,ticket_medio_por_item,valor_sem_imposto,lucro_por_item,percentual_imposto_real,eficiencia_venda,margem_liquida_pct,intensidade_compra,densidade_valor,indice_satisfacao_ajustado,avaliacao_ponderada,score_valor_cliente,faixa_avaliacao,categoria_horario_pico,categoria_ticket,perfil_compra
372-94-8041,A,Yangon,Normal,Masculino,Saúde e Beleza,15.26,6,4.578,96.138,2019-02-15,18,3,Carteira Digital,91.56,4.761904762,4.578,9.8,2019,2,15,1,7,Fevereiro,Sexta-feira,Noite,Sim,Primeira Quinzena,0,15/02/2019,16.023,91.56,0.763,4.761904761904762,5.0,4.761904761904762,91.56,16.023,0.9036132930513595,58.800000000000004,51.08821752265862,Muito Satisfeito,Horário de Pico,Econômico,Comprador Econômico
563-91-7120,A,Yangon,Normal,Feminino,Acessórios de Moda,61.77,5,15.4425,324.2925,2019-03-08,13,21,Dinheiro,308.85,4.761904762,15.4425,6.7,2019,3,8,1,10,Março,Sexta-feira,Tarde,Sim,Primeira Quinzena,0,08/03/2019,64.8585,308.85,3.0885000000000002,4.761904761904762,5.0,4.761904761904762,308.85,64.8585,2.083882175226586,33.5,47.54108761329305,Neutro,Horário de Pico,Premium,Comprador Padrão
746-54-5508,A,Yangon,Normal,Masculino,Casa e Estilo de Vida,21.52,6,6.456,135.576,2019-01-17,12,48,Cartão de Crédito,129.12,4.761904762,6.456,9.4,2019,1,17,1,3,Janeiro,Quinta-feira,Tarde,Sim,Segunda Quinzena,0,17/01/2019,22.596,129.12,1.076,4.761904761904763,5.0,4.761904761904763,129.12,22.596,1.2222839879154077,56.400000000000006,51.4012084592145,Muito Satisfeito,Horário de Pico,Padrão,Comprador Econômico
276-54-0879,B,Mandalay,Normal,Masculino,Esportes e Viagem,97.74,4,19.548,410.508,2019-03-12,19,53,Carteira Digital,390.96,4.761904762,19.548,6.4,2019,3,12,1,11,Março,Terça-feira,Noite,Sim,Primeira Quinzena,0,12/03/2019,102.627,390.96,4.887,4.761904761904762,5.0,4.761904761904762,390.96,102.627,2.5197824773413897,25.6,46.948640483383684,Neutro,Horário de Pico,Premium,Comprador Padrão
815-11-1168,A,Yangon,Membro,Masculino,Alimentos e Bebidas,99.78,5,24.945,523.845,2019-03-09,19,9,Dinheiro,498.9,4.761904762,24.945,5.4,2019,3,9,1,10,Março,Sábado,Noite,Não,Primeira Quinzena,1,09/03/2019,104.769,498.90000000000003,4.989,4.761904761904762,5.0,4.761904761904762,498.9,104.769,2.7130513595166166,27.0,51.296676737160126,Neutro,Horário de Pico,VIP,Comprador Padrão
719-76-3868,C,Naypyitaw,Membro,Masculino,Alimentos e Bebidas,94.26,4,18.852,395.892,2019-03-12,16,30,Dinheiro,377.04,4.761904762,18.852,8.6,2019,3,12,1,11,Março,Terça-feira,Tarde,Sim,Primeira Quinzena,0,12/03/2019,98.973,377.04,4.713,4.761904761904763,5.0,4.761904761904763,377.04,98.973,3.2654018126888213,34.4,52.98791540785499,Muito Satisfeito,Horário Normal,Premium,Comprador Padrão
730-61-8757,B,Mandalay,Membro,Masculino,Saúde e Beleza,51.13,4,10.226,214.746,2019-01-25,10,11,Cartão de Crédito,204.52,4.761904762,10.226,4.0,2019,1,25,1,4,Janeiro,Sexta-feira,Manhã,Sim,Segunda Quinzena,0,25/01/2019,53.6865,204.52,2.5565,4.761904761904763,5.0,4.761904761904763,204.52,53.6865,0.8238469284994965,16.0,32.23846928499496,Insatisfeito,Horário de Pico,Padrão,Comprador Econômico
340-66-0321,A,Yangon,Membro,Masculino,Acessórios Eletrônicos,36.36,4,7.272,152.712,2019-03-25,13,7,Dinheiro,145.44,4.761904762,7.272,7.6,2019,3,25,1,13,Março,Segunda-feira,Tarde,Sim,Segunda Quinzena,0,25/03/2019,38.178,145.44,1.818,4.761904761904763,5.0,4.761904761904763,145.44,38.178,1.1131359516616313,30.4,40.658610271903314,Satisfeito,Horário de Pico,Padrão,Comprador Econômico
868-81-1752,B,Mandalay,Normal,Masculino,Casa e Estilo de Vida,22.02,9,9.909,208.089,2019-02-07,18,48,Dinheiro,198.18,4.761904762,9.909,6.8,2019,2,7,1,6,Fevereiro,Quinta-feira,Noite,Sim,Primeira Quinzena,0,07/02/2019,23.121,198.18,1.101,4.761904761904763,5.0,4.761904761904763,198.18,23.121,1.3571238670694863,61.199999999999996,55.383081570996985,Neutro,Horário de Pico,Padrão,Comprador Volume
634-97-8956,A,Yangon,Normal,Masculino,Alimentos e Bebidas,32.9,3,4.935,103.635,2019-02-17,17,27,Cartão de Crédito,98.7,4.761904762,4.935,9.1,2019,2,17,1,7,Fevereiro,Domingo,Tarde,Não,Segunda Quinzena,1,17/02/2019,34.545,98.7,1.6449999999999998,4.761904761904761,5.0,4.761904761904761,98.69999999999999,34.545,0.9045015105740181,27.299999999999997,40.275830815709966,Muito Satisfeito,Horário Normal,Econômico,Comprador Econômico
566-71-1091,A,Yangon,Normal,Masculino,Acessórios de Moda,77.02,5,19.255,404.355,2019-02-03,15,59,Dinheiro,385.1,4.761904762,19.255,5.5,2019,2,3,1,5,Fevereiro,Domingo,Tarde,Não,Primeira Quinzena,1,03/02/2019,80.87100000000001,385.1,3.851,4.761904761904762,5.0,4.761904761904762,385.09999999999997,80.87100000000001,2.1329808660624368,27.5,47.012588116817724,Neutro,Horário de Pico,Premium,Comprador Padrão
442-48-3607,A,Yangon,Membro,Masculino,Alimentos e Bebidas,23.48,2,2.348,49.308,2019-03-14,11,21,Cartão de Crédito,46.96,4.761904762,2.348,7.9,2019,3,14,1,11,Março,Quinta-feira,Manhã,Sim,Primeira Quinzena,0,14/03/2019,24.654,46.96,1.174,4.761904761904762,5.0,4.761904761904762,46.96,24.654,0.3735991943605237,15.8,31.59164149043303,Satisfeito,Horário de Pico,Econômico,Comprador Econômico
835-16-0096,C,Naypyitaw,Membro,Masculino,Esportes e Viagem,14.7,5,3.675,77.175,2019-03-24,13,48,Carteira Digital,73.5,4.761904762,3.675,8.5,2019,3,24,1,12,Março,Domingo,Tarde,Não,Segunda Quinzena,1,24/03/2019,15.434999999999999,73.5,0.735,4.761904761904762,5.0,4.761904761904762,73.5,15.434999999999999,0.6291540785498488,42.5,43.4607250755287,Satisfeito,Horário de Pico,Econômico,Comprador Econômico
527-09-6272,A,Yangon,Membro,Feminino,Acessórios Eletrônicos,28.45,5,7.1125,149.3625,2019-03-21,10,17,Cartão de Crédito,142.25,4.761904762,7.1125,9.1,2019,3,21,1,12,Março,Quinta-feira,Manhã,Sim,Segunda Quinzena,0,21/03/2019,29.872500000000002,142.25,1.4224999999999999,4.761904761904762,5.0,4.761904761904762,142.25,29.872500000000002,1.3036002014098689,45.5,48.03011077542799,Muito Satisfeito,Horário de Pico,Padrão,Comprador Econômico
898-04-2717,A,Yangon,Normal,Masculino,Acessórios de Moda,76.4,9,34.38,721.98,2019-03-19,15,49,Carteira Digital,687.6,4.761904762,34.38,7.5,2019,3,19,1,12,Março,Terça-feira,Tarde,Sim,Segunda Quinzena,0,19/03/2019,80.22,687.6,3.8200000000000003,4.761904761904763,5.0,4.761904761904763,687.6,80.22,5.193353474320242,67.5,77.19788519637461,Satisfeito,Horário de Pico,VIP,Comprador Premium
692-27-8933,B,Mandalay,Normal,Feminino,Esportes e Viagem,57.95,6,17.385,365.085,2019-02-24,13,2,Dinheiro,347.7,4.761904762,17.385,5.2,2019,2,24,1,8,Fevereiro,Domingo,Tarde,Não,Segunda Quinzena,1,24/02/2019,60.8475,347.7,2.8975000000000004,4.761904761904763,5.0,4.761904761904763,347.70000000000005,60.8475,1.8207854984894256,31.200000000000003,47.6060422960725,Neutro,Horário de Pico,Premium,Comprador Padrão
633-09-3463,C,Naypyitaw,Normal,Feminino,Acessórios Eletrônicos,47.65,3,7.1475,150.0975,2019-03-28,12,58,Cartão de Crédito,142.95,4.761904762,7.1475,9.5,2019,3,28,1,13,Março,Quinta-feira,Tarde,Sim,Segunda Quinzena,0,28/03/2019,50.0325,142.95,2.3825,4.761904761904763,5.0,4.761904761904763,142.95,50.0325,1.3675981873111782,28.5,43.2583081570997,Muito Satisfeito,Horário de Pico,Padrão,Comprador Econômico
374-17-3652,B,Mandalay,Membro,Feminino,Alimentos e Bebidas,42.82,9,19.269,404.649,2019-02-05,15,26,Cartão de Crédito,385.38,4.761904762,19.269,8.9,2019,2,5,1,6,Fevereiro,Terça-feira,Tarde,Sim,Primeira Quinzena,0,05/02/2019,44.961,385.38,2.141,4.761904761904762,5.0,4.761904761904762,385.38,44.961,3.454060422960725,80.10000000000001,69.22386706948642,Muito Satisfeito,Horário de Pico,Premium,Comprador Padrão
378-07-7001,B,Mandalay,Membro,Masculino,Acessórios Eletrônicos,48.09,3,7.2135,151.4835,2019-02-10,18,23,Cartão de Crédito,144.27,4.761904762,7.2135,7.8,2019,2,10,1,6,Fevereiro,Domingo,Noite,Não,Primeira Quinzena,1,10/02/2019,50.494499999999995,144.26999999999998,2.4045,4.761904761904763,5.0,4.761904761904763,144.27,50.494499999999995,1.1332386706948638,23.4,38.21148036253776,Satisfeito,Horário de Pico,Padrão,Comprador Econômico
433-75-6987,B,Mandalay,Membro,Feminino,Saúde e Beleza,55.97,7,19.5895,411.3795,2019-03-05,19,6,Carteira Digital,391.79,4.761904762,19.5895,8.9,2019,3,5,1,10,Março,Terça-feira,Noite,Sim,Primeira Quinzena,0,05/03/2019,58.7685,391.79,2.7985,4.761904761904763,5.0,4.761904761904763,391.78999999999996,58.7685,3.511511581067472,62.300000000000004,63.482074521651555,Muito Satisfeito,Horário de Pico,Premium,Comprador Padrão
873-95-4984,B,Mandalay,Membro,Feminino,Saúde e Beleza,76.9,7,26.915,565.215,2019-02-15,20,21,Dinheiro,538.3,4.761904762,26.915,7.7,2019,2,15,1,7,Fevereiro,Sexta-feira,Noite,Sim,Primeira Quinzena,0,15/02/2019,80.745,538.3000000000001,3.8449999999999998,4.761904761904762,5.0,4.761904761904762,538.3000000000001,80.745,4.174128902316213,53.9,65.78378650553877,Satisfeito,Horário de Pico,VIP,Comprador Premium
416-13-5917,C,Naypyitaw,Normal,Feminino,Alimentos e Bebidas,97.03,5,24.2575,509.4075,2019-01-30,16,24,Carteira Digital,485.15,4.761904762,24.2575,9.3,2019,1,30,1,5,Janeiro,Quarta-feira,Tarde,Sim,Segunda Quinzena,0,30/01/2019,101.8815,485.15000000000003,4.8515,4.761904761904762,5.0,4.761904761904762,485.15,101.8815,4.5437009063444105,46.5,62.44279959718027,Muito Satisfeito,Horário Normal,VIP,Comprador Padrão
150-89-8043,A,Yangon,Normal,Masculino,Esportes e Viagem,44.65,3,6.6975,140.6475,2019-02-14,15,4,Dinheiro,133.95,4.761904762,6.6975,6.2,2019,2,14,1,7,Fevereiro,Quinta-feira,Tarde,Sim,Primeira Quinzena,0,14/02/2019,46.8825,133.95000000000002,2.2325,4.761904761904762,5.0,4.761904761904762,133.95,46.8825,0.836344410876133,18.6,32.99577039274924,Neutro,Horário de Pico,Padrão,Comprador Econômico
135-84-8019,A,Yangon,Normal,Feminino,Acessórios de Moda,77.93,9,35.0685,736.4385,2019-02-27,16,10,Carteira Digital,701.37,4.761904762,35.0685,7.6,2019,2,27,1,9,Fevereiro,Quarta-feira,Tarde,Sim,Segunda Quinzena,0,27/02/2019,81.8265,701.37,3.8965,4.761904761904763,5.0,4.761904761904763,701.3700000000001,81.8265,5.367987915407855,68.39999999999999,78.05256797583083,Satisfeito,Horário Normal,VIP,Comprador Premium
441-94-7118,A,Yangon,Membro,Masculino,Acessórios Eletrônicos,71.95,1,3.5975,75.5475,2019-02-04,12,14,Dinheiro,71.95,4.761904762,3.5975,7.3,2019,2,4,1,6,Fevereiro,Segunda-feira,Tarde,Sim,Primeira Quinzena,0,04/02/2019,75.5475,71.95,3.5975,4.761904761904763,5.0,4.761904761904763,71.95,75.5475,0.528937562940584,7.3,27.79828801611279,Satisfeito,Horário de Pico,Econômico,Comprador Econômico
725-96-3778,C,Naypyitaw,Membro,Feminino,Casa e Estilo de Vida,89.25,8,35.7,749.7,2019-01-20,10,13,Dinheiro,714.0,4.761904762,35.7,4.7,2019,1,20,1,3,Janeiro,Domingo,Manhã,Não,Segunda Quinzena,1,20/01/2019,93.7125,714.0,4.4625,4.761904761904763,5.0,4.761904761904763,714.0,93.7125,3.3794561933534744,37.6,66.86132930513595,Insatisfeito,Horário de Pico,VIP,Comprador Premium
531-80-1784,A,Yangon,Normal,Masculino,Acessórios Eletrônicos,26.02,7,9.107,191.247,2019-03-28,17,38,Dinheiro,182.14,4.761904762,9.107,5.1,2019,3,28,1,13,Março,Quinta-feira,Tarde,Sim,Segunda Quinzena,0,28/03/2019,27.321,182.14000000000001,1.301,4.761904761904761,5.0,4.761904761904761,182.14,27.321,0.9354622356495467,35.699999999999996,43.636958710976835,Neutro,Horário Normal,Padrão,Comprador Econômico
400-45-1220,B,Mandalay,Normal,Feminino,Saúde e Beleza,13.5,10,6.75,141.75,2019-02-27,11,6,Cartão de Crédito,135.0,4.761904762,6.75,4.8,2019,2,27,1,9,Fevereiro,Quarta-feira,Manhã,Sim,Segunda Quinzena,0,27/02/2019,14.175,135.0,0.675,4.761904761904762,5.0,4.761904761904762,135.0,14.175,0.6525679758308156,48.0,49.838066465256794,Insatisfeito,Horário de Pico,Padrão,Comprador Volume
860-79-0874,C,Naypyitaw,Membro,Feminino,Acessórios de Moda,99.3,10,49.65,1042.65,2019-02-15,14,53,Cartão de Crédito,993.0,4.761904762,49.65,6.6,2019,2,15,1,7,Fevereiro,Sexta-feira,Tarde,Sim,Primeira Quinzena,0,15/02/2019,104.26500000000001,993.0000000000001,4.965,4.761904761904762,5.0,4.761904761904762,993.0,104.26500000000001,6.6,66.0,89.8,Neutro,Horário de Pico,VIP,Comprador Premium
834-61-8124,A,Yangon,Normal,Masculino,Acessórios Eletrônicos,51.69,7,18.0915,379.9215,2019-01-26,18,22,Dinheiro,361.83,4.761904762,18.0915,5.5,2019,1,26,1,4,Janeiro,Sábado,Noite,Não,Segunda Quinzena,1,26/01/2019,54.274499999999996,361.83,2.5845,4.761904761904763,5.0,4.761904761904763,361.83,54.274499999999996,2.0040936555891236,38.5,52.075226586102715,Neutro,Horário de Pico,Premium,Comprador Padrão
115-99-4379,B,Mandalay,Membro,Feminino,Acessórios de Moda,54.73,7,19.1555,402.2655,2019-03-14,19,2,Cartão de Crédito,383.11,4.761904762,19.1555,8.5,2019,3,14,1,11,Março,Quinta-feira,Noite,Sim,Primeira Quinzena,0,14/03/2019,57.466499999999996,383.10999999999996,2.7365,4.761904761904763,5.0,4.761904761904763,383.10999999999996,57.466499999999996,3.2793907351460216,59.5,61.93242698892245,Satisfeito,Horário de Pico,Premium,Comprador Padrão
565-67-6697,B,Mandalay,Membro,Masculino,Casa e Estilo de Vida,27.0,9,12.15,255.15,2019-03-02,14,16,Dinheiro,243.0,4.761904762,12.15,4.8,2019,3,2,1,9,Março,Sábado,Tarde,Não,Primeira Quinzena,1,02/03/2019,28.35,243.0,1.35,4.761904761904762,5.0,4.761904761904762,243.0,28.35,1.174622356495468,43.199999999999996,51.188519637462235,Insatisfeito,Horário de Pico,Premium,Comprador Padrão
320-49-6392,C,Naypyitaw,Normal,Feminino,Acessórios Eletrônicos,30.24,1,1.512,31.752,2019-03-04,15,44,Dinheiro,30.24,4.761904762,1.512,8.4,2019,3,4,1,10,Março,Segunda-feira,Tarde,Sim,Primeira Quinzena,0,04/03/2019,31.752,30.24,1.512,4.761904761904763,5.0,4.761904761904763,30.24,31.752,0.25580664652567975,8.4,29.41812688821752,Satisfeito,Horário de Pico,Econômico,Comprador Econômico
889-04-9723,B,Mandalay,Membro,Feminino,Alimentos e Bebidas,89.14,4,17.828,374.388,2019-01-07,12,20,Cartão de Crédito,356.56,4.761904762,17.828,7.8,2019,1,7,1,2,Janeiro,Segunda-feira,Tarde,Sim,Primeira Quinzena,0,07/01/2019,93.597,356.56,4.457,4.761904761904763,5.0,4.761904761904763,356.56,93.597,2.800773413897281,31.2,49.762940584088625,Satisfeito,Horário de Pico,Premium,Comprador Padrão
632-90-0281,C,Naypyitaw,Normal,Feminino,Acessórios de Moda,37.55,10,18.775,394.275,2019-03-08,20,1,Cartão de Crédito,375.5,4.761904762,18.775,9.3,2019,3,8,1,10,Março,Sexta-feira,Noite,Sim,Primeira Quinzena,0,08/03/2019,39.427499999999995,375.5,1.8775,4.761904761904762,5.0,4.761904761904762,375.5,39.427499999999995,3.5167673716012082,93.0,73.02588116817724,Muito Satisfeito,Horário de Pico,Premium,Comprador Padrão
554-42-2417,C,Naypyitaw,Normal,Feminino,Esportes e Viagem,95.44,10,47.72,1002.12,2019-01-09,13,45,Dinheiro,954.4,4.761904762,47.72,5.2,2019,1,9,1,2,Janeiro,Quarta-feira,Tarde,Sim,Primeira Quinzena,0,09/01/2019,100.212,954.4,4.772,4.761904761904762,5.0,4.761904761904762,954.4,100.212,4.997865055387714,52.0,84.04511581067472,Neutro,Horário de Pico,VIP,Comprador Premium
453-63-6187,B,Mandalay,Normal,Masculino,Acessórios Eletrônicos,27.5,3,4.125,86.625,2019-03-01,15,40,Carteira Digital,82.5,4.761904762,4.125,6.5,2019,3,1,1,9,Março,Sexta-feira,Tarde,Sim,Primeira Quinzena,0,01/03/2019,28.875,82.5,1.375,4.761904761904762,5.0,4.761904761904762,82.5,28.875,0.5400302114803625,19.5,31.823262839879153,Neutro,Horário de Pico,Econômico,Comprador Econômico
578-80-7669,B,Mandalay,Normal,Masculino,Esportes e Viagem,74.97,1,3.7485,78.7185,2019-03-16,16,58,Dinheiro,74.97,4.761904762,3.7485,5.6,2019,3,16,1,11,Março,Sábado,Tarde,Não,Segunda Quinzena,1,16/03/2019,78.7185,74.97,3.7485,4.761904761904762,5.0,4.761904761904762,74.97,78.7185,0.42279154078549847,5.6,22.81993957703927,Neutro,Horário Normal,Econômico,Comprador Econômico
612-36-5536,A,Yangon,Membro,Masculino,Alimentos e Bebidas,80.96,8,32.384,680.064,2019-02-17,11,12,Cartão de Crédito,647.68,4.761904762,32.384,7.4,2019,2,17,1,7,Fevereiro,Domingo,Manhã,Não,Segunda Quinzena,1,17/02/2019,85.008,647.68,4.048,4.761904761904763,5.0,4.761904761904763,647.68,85.008,4.826618328298086,59.2,72.28982880161128,Satisfeito,Horário de Pico,VIP,Comprador Premium
605-72-4132,C,Naypyitaw,Normal,Feminino,Alimentos e Bebidas,94.47,8,37.788,793.548,2019-02-27,15,12,Dinheiro,755.76,4.761904762,37.788,9.1,2019,2,27,1,9,Fevereiro,Quarta-feira,Tarde,Sim,Segunda Quinzena,0,27/02/2019,99.1935,755.76,4.7235,4.761904761904762,5.0,4.761904761904762,755.76,99.1935,6.925897280966766,72.8,81.74350453172205,Muito Satisfeito,Horário de Pico,VIP,Comprador Premium
471-41-2823,C,Naypyitaw,Normal,Masculino,Alimentos e Bebidas,99.79,2,9.979,209.559,2019-03-07,20,37,Carteira Digital,199.58,4.761904762,9.979,8.0,2019,3,7,1,10,Março,Quinta-feira,Noite,Sim,Primeira Quinzena,0,07/03/2019,104.7795,199.57999999999998,4.9895,4.761904761904762,5.0,4.761904761904762,199.58,104.7795,1.6078952668680764,16.0,38.039476334340385,Satisfeito,Horário de Pico,Padrão,Comprador Econômico
462-67-9126,A,Yangon,Normal,Masculino,Casa e Estilo de Vida,73.22,6,21.966,461.286,2019-01-21,17,44,Dinheiro,439.32,4.761904762,21.966,7.2,2019,1,21,1,4,Janeiro,Segunda-feira,Tarde,Sim,Segunda Quinzena,0,21/01/2019,76.881,439.32,3.661,4.761904761904763,5.0,4.761904761904763,439.32,76.881,3.1854018126888217,43.2,57.296676737160126,Satisfeito,Horário Normal,Premium,Comprador Padrão
272-27-9238,C,Naypyitaw,Normal,Feminino,Alimentos e Bebidas,41.24,4,8.248,173.208,2019-02-19,16,23,Dinheiro,164.96,4.761904762,8.248,7.1,2019,2,19,1,8,Fevereiro,Terça-feira,Tarde,Sim,Segunda Quinzena,0,19/02/2019,43.302,164.96,2.062,4.761904761904762,5.0,4.761904761904762,164.96,43.302,1.179472306143001,28.4,39.944914400805644,Satisfeito,Horário Normal,Padrão,Comprador Econômico
834-25-9262,C,Naypyitaw,Normal,Feminino,Acessórios de Moda,81.68,4,16.336,343.056,2019-01-06,12,12,Dinheiro,326.72,4.761904762,16.336,9.1,2019,1,6,1,1,Janeiro,Domingo,Tarde,Não,Primeira Quinzena,1,06/01/2019,85.764,326.71999999999997,4.084,4.761904761904762,4.999999999999999,4.761904761904762,326.72,85.764,2.9941107754279956,36.4,52.46092648539778,Muito Satisfeito,Horário de Pico,Premium,Comprador Padrão
122-61-9553,C,Naypyitaw,Normal,Feminino,Acessórios Eletrônicos,51.32,9,23.094,484.974,2019-03-14,19,33,Dinheiro,461.88,4.761904762,23.094,5.6,2019,3,14,1,11,Março,Quinta-feira,Noite,Sim,Primeira Quinzena,0,14/03/2019,53.885999999999996,461.88,2.5660000000000003,4.761904761904763,5.0,4.761904761904763,461.88,53.885999999999996,2.6047613293051355,50.4,62.40543806646526,Neutro,Horário de Pico,VIP,Comprador Premium
468-88-0009,A,Yangon,Membro,Masculino,Casa e Estilo de Vida,65.94,4,13.188,276.948,2019-03-24,10,29,Dinheiro,263.76,4.761904762,13.188,6.0,2019,3,24,1,12,Março,Domingo,Manhã,Não,Segunda Quinzena,1,24/03/2019,69.237,263.76,3.297,4.761904761904763,5.0,4.761904761904763,263.76,69.237,1.593716012084592,24.0,40.62477341389728,Neutro,Horário de Pico,Premium,Comprador Padrão
613-59-9758,C,Naypyitaw,Normal,Feminino,Esportes e Viagem,14.36,10,7.18,150.78,2019-01-27,14,28,Dinheiro,143.6,4.761904762,7.18,5.4,2019,1,27,1,4,Janeiro,Domingo,Tarde,Não,Segunda Quinzena,1,27/01/2019,15.078,143.6,0.718,4.761904761904762,5.0,4.761904761904762,143.6,15.078,0.7809063444108761,54.0,51.98449144008056,Neutro,Horário de Pico,Padrão,Comprador Volume
254-31-0042,A,Yangon,Membro,Masculino,Acessórios Eletrônicos,21.5,9,9.675,203.175,2019-03-06,12,46,Cartão de Crédito,193.5,4.761904762,9.675,7.8,2019,3,6,1,10,Março,Quarta-feira,Tarde,Sim,Primeira Quinzena,0,06/03/2019,22.575000000000003,193.5,1.0750000000000002,4.761904761904763,5.0,4.761904761904763,193.5,22.575000000000003,1.5199395770392747,70.2,58.194561933534736,Satisfeito,Horário de Pico,Padrão,Comprador Volume
201-86-2184,B,Mandalay,Membro,Feminino,Acessórios Eletrônicos,26.26,7,9.191,193.011,2019-02-02,19,40,Dinheiro,183.82,4.761904762,9.191,9.9,2019,2,2,1,5,Fevereiro,Sábado,Noite,Não,Primeira Quinzena,1,02/02/2019,27.573,183.82,1.3130000000000002,4.761904761904763,5.0,4.761904761904763,183.82000000000002,27.573,1.8326465256797582,69.3,58.104632426988914,Muito Satisfeito,Horário de Pico,Padrão,Comprador Econômico
261-12-8671,B,Mandalay,Normal,Feminino,Acessórios de Moda,60.96,2,6.096,128.016,2019-01-25,19,39,Cartão de Crédito,121.92,4.761904762,6.096,4.9,2019,1,25,1,4,Janeiro,Sexta-feira,Noite,Sim,Segunda Quinzena,0,25/01/2019,64.008,121.91999999999999,3.048,4.761904761904763,5.0,4.761904761904763,121.92,64.008,0.601619335347432,9.8,25.61117824773414,Insatisfeito,Horário de Pico,Padrão,Comprador Econômico
730-70-9830,C,Naypyitaw,Normal,Feminino,Casa e Estilo de Vida,70.11,6,21.033,441.693,2019-03-14,17,54,Carteira Digital,420.66,4.761904762,21.033,5.2,2019,3,14,1,11,Março,Quinta-feira,Tarde,Sim,Primeira Quinzena,0,14/03/2019,73.6155,420.65999999999997,3.5055,4.761904761904763,5.0,4.761904761904763,420.65999999999997,73.6155,2.2028519637462236,31.200000000000003,50.54501510574018,Neutro,Horário Normal,Premium,Comprador Padrão
382-25-8917,C,Naypyitaw,Normal,Masculino,Acessórios de Moda,42.08,6,12.624,265.104,2019-01-29,12,25,Dinheiro,252.48,4.761904762,12.624,8.9,2019,1,29,1,5,Janeiro,Terça-feira,Tarde,Sim,Segunda Quinzena,0,29/01/2019,44.184,252.48,2.104,4.761904761904763,5.0,4.761904761904763,252.48,44.184,2.2629123867069487,53.400000000000006,54.870392749244715,Muito Satisfeito,Horário de Pico,Premium,Comprador Padrão
422-29-8786,A,Yangon,Normal,Feminino,Casa e Estilo de Vida,67.09,5,16.7725,352.2225,2019-01-03,16,47,Cartão de Crédito,335.45,4.761904762,16.7725,9.1,2019,1,3,1,1,Janeiro,Quinta-feira,Tarde,Sim,Primeira Quinzena,0,03/01/2019,70.4445,335.45000000000005,3.3545000000000003,4.761904761904762,5.0,4.761904761904762,335.45000000000005,70.4445,3.074113796576032,45.5,55.81258811681772,Muito Satisfeito,Horário Normal,Premium,Comprador Padrão
667-23-5919,A,Yangon,Membro,Feminino,Acessórios de Moda,96.7,5,24.175,507.675,2019-01-14,12,52,Carteira Digital,483.5,4.761904762,24.175,7.0,2019,1,14,1,3,Janeiro,Segunda-feira,Tarde,Sim,Primeira Quinzena,0,14/01/2019,101.535,483.5,4.835,4.761904761904762,5.0,4.761904761904762,483.5,101.535,3.4083585095669684,35.0,55.47633434038267,Neutro,Horário de Pico,VIP,Comprador Padrão
843-01-4703,B,Mandalay,Membro,Feminino,Casa e Estilo de Vida,35.38,9,15.921,334.341,2019-01-05,19,50,Cartão de Crédito,318.42,4.761904762,15.921,9.6,2019,1,5,1,1,Janeiro,Sábado,Noite,Não,Primeira Quinzena,1,05/01/2019,37.149,318.42,1.769,4.761904761904762,5.0,4.761904761904762,318.42,37.149,3.0783806646525678,86.39999999999999,68.62658610271903,Muito Satisfeito,Horário de Pico,Premium,Comprador Padrão
